viaje_id,fecha,hora_salida,origen,destino,distancia_km,tipo_ruta,condicion_climatica,nivel_trafico,tipo_vehiculo,cantidad_paradas,es_hora_pico,es_fin_de_semana,carga_kg,tiene_refrigeracion,eta_horas,eta_minutos
VJ-10941,2024-02-18,16:00,Rosario,Cordoba,687.7,autopista,lluvia_leve,bajo,camion_mediano,2,0,0,5845,1,8.2248,493
VJ-10942,2024-02-24,07:00,Rosario,Cordoba,279.1,urbana,granizo,alto,camion_mediano,0,1,1,16942,0,21.274,1276
VJ-10943,2022-11-30,05:00,San Miguel,CABA,276.7,rural,lluvia_leve,bajo,camion_mediano,3,0,0,20492,0,5.9531,357
VJ-10944,2024-02-03,11:00,Santa Fe,Buenos Aires,666.1,mixta,lluvia_fuerte,moderado,camion_grande,2,0,1,11435,0,23.345,1401
VJ-10945,2022-01-20,20:00,Lomas de Zamora,Pilar,1356.5,mixta,despejado,muy_alto,camion_pequeno,2,0,0,15471,0,63.7877,3827
VJ-10946,2022-08-09,12:00,Buenos Aires,Mar del Plata,42.9,rural,lluvia_leve,moderado,camion_grande,3,0,0,18849,0,2.0446,123
VJ-10947,2022-10-14,21:00,Buenos Aires,Rosario,1333.3,rural,despejado,alto,semi_trailer,0,0,0,23650,0,40.3817,2423
VJ-10948,2024-02-07,14:00,San Miguel,CABA,393.7,mixta,despejado,bajo,camion_grande,2,0,0,4138,0,9.2501,555
VJ-10949,2022-09-24,07:00,Tigre,Ezeiza,791.0,rural,niebla,alto,camion_mediano,3,1,0,18410,0,24.8931,1494
VJ-10950,2023-04-02,22:00,Tigre,Ezeiza,1220.3,autopista,lluvia_leve,bajo,camion_pequeno,5,0,0,12336,0,15.357,921
VJ-10951,2023-02-10,00:00,Buenos Aires,Mar del Plata,364.9,mixta,despejado,bajo,camion_grande,5,0,1,21544,0,9.8077,588
VJ-10952,2023-05-19,01:00,Lomas de Zamora,Pilar,32.5,urbana,niebla,bajo,camion_grande,3,0,0,11217,0,2.2275,134
VJ-10953,2022-07-15,18:00,Buenos Aires,Rosario,1120.0,urbana,granizo,muy_alto,camion_mediano,0,1,0,20489,0,125.4571,7527
VJ-10954,2024-03-10,05:00,Lomas de Zamora,Pilar,914.1,mixta,niebla,moderado,camion_mediano,0,0,0,11634,0,27.3608,1642
VJ-10955,2023-08-22,10:00,Buenos Aires,La Plata,36.2,mixta,lluvia_leve,bajo,semi_trailer,1,0,0,8982,0,1.2658,76
VJ-10956,2022-07-05,18:00,Cordoba,Mendoza,1251.6,mixta,lluvia_leve,moderado,camion_grande,5,1,1,5358,0,32.1987,1932
VJ-10957,2022-10-05,21:00,Buenos Aires,La Plata,1220.1,rural,lluvia_leve,muy_alto,camion_grande,1,0,1,10426,1,53.6608,3220
VJ-10958,2022-08-02,00:00,Lanus,San Martin,181.1,rural,lluvia_fuerte,bajo,semi_trailer,3,0,0,24877,0,5.2128,313
VJ-10959,2022-05-04,23:00,Buenos Aires,Mar del Plata,714.3,mixta,lluvia_leve,bajo,camion_mediano,4,0,0,5837,0,16.804,1008
VJ-10960,2023-04-13,16:00,Quilmes,San Isidro,302.4,autopista,lluvia_fuerte,moderado,camion_mediano,0,0,0,8865,0,5.0103,301
VJ-10961,2023-10-22,09:00,Tigre,Ezeiza,613.5,urbana,despejado,muy_alto,camion_pequeno,5,1,1,23477,1,45.5837,2735
VJ-10962,2022-05-24,05:00,Lanus,San Martin,73.1,mixta,despejado,muy_alto,camion_grande,1,0,0,4692,0,4.087,245
VJ-10963,2024-01-30,13:00,Lomas de Zamora,Pilar,868.4,rural,niebla,alto,camion_grande,1,0,1,17493,0,29.2391,1754
VJ-10964,2022-09-29,09:00,Moron,Palermo,51.7,rural,despejado,muy_alto,camion_mediano,1,1,0,12728,0,2.2458,135
VJ-10965,2022-01-16,19:00,Buenos Aires,La Plata,74.6,mixta,despejado,muy_alto,semi_trailer,3,1,0,6062,1,5.2082,312
VJ-10966,2022-01-01,17:00,Buenos Aires,Mar del Plata,655.6,urbana,despejado,moderado,semi_trailer,3,1,0,20267,0,26.4819,1589
VJ-10967,2022-05-27,18:00,Buenos Aires,Cordoba,674.1,autopista,lluvia_leve,alto,camion_pequeno,5,1,1,7686,0,13.9348,836
VJ-10968,2023-04-19,05:00,Buenos Aires,Rosario,357.2,urbana,lluvia_fuerte,moderado,camion_pequeno,2,0,0,10366,0,16.3238,979
VJ-10969,2023-01-30,18:00,Lanus,San Martin,530.9,autopista,lluvia_fuerte,moderado,semi_trailer,1,1,0,1621,0,11.7844,707
VJ-10970,2023-05-11,05:00,Lomas de Zamora,Pilar,1171.2,rural,granizo,bajo,camion_pequeno,1,0,0,883,0,26.0682,1564
VJ-10971,2022-12-12,23:00,San Miguel,CABA,768.8,mixta,despejado,bajo,camion_grande,0,0,1,17358,0,17.27,1036
VJ-10972,2023-01-10,10:00,Buenos Aires,Cordoba,931.9,autopista,despejado,alto,semi_trailer,5,0,0,9113,1,22.531,1352
VJ-10973,2023-07-21,04:00,Buenos Aires,Rosario,775.1,rural,granizo,alto,camion_pequeno,2,0,0,10560,0,28.2566,1695
VJ-10974,2022-12-29,07:00,Buenos Aires,Rosario,207.0,rural,despejado,muy_alto,camion_mediano,5,1,0,7010,0,9.2751,557
VJ-10975,2023-10-13,05:00,Tucuman,Cordoba,974.2,urbana,niebla,moderado,camion_mediano,4,0,0,3781,0,42.7312,2564
VJ-10976,2023-02-15,13:00,San Miguel,CABA,761.7,rural,niebla,alto,camion_mediano,4,0,0,9623,1,27.5195,1651
VJ-10977,2024-01-22,22:00,Lanus,San Martin,10.5,mixta,despejado,bajo,camion_grande,2,0,0,10710,0,0.9375,56
VJ-10978,2023-08-29,12:00,Buenos Aires,Rosario,1153.2,urbana,lluvia_fuerte,bajo,semi_trailer,1,0,0,21670,0,58.1545,3489
VJ-10979,2022-05-01,21:00,Rosario,Cordoba,296.1,rural,niebla,bajo,camion_mediano,1,0,1,11230,1,5.6698,340
VJ-10980,2022-03-14,03:00,Tucuman,Cordoba,928.0,urbana,lluvia_fuerte,moderado,camion_mediano,2,0,0,20489,0,47.0015,2820
VJ-10981,2023-05-14,13:00,Lanus,San Martin,166.8,autopista,granizo,bajo,camion_grande,3,0,0,23757,0,3.7835,227
VJ-10982,2023-10-16,15:00,Buenos Aires,Mar del Plata,345.4,urbana,despejado,alto,camion_grande,5,0,0,14671,0,19.8938,1194
VJ-10983,2023-05-13,11:00,Quilmes,San Isidro,593.3,autopista,niebla,moderado,camion_grande,2,0,1,3813,0,9.9528,597
VJ-10984,2023-06-16,15:00,Santa Fe,Buenos Aires,1396.3,rural,lluvia_leve,alto,camion_pequeno,5,0,0,19034,0,37.7866,2267
VJ-10985,2024-01-06,22:00,Buenos Aires,Rosario,511.4,urbana,lluvia_leve,bajo,camion_mediano,5,0,0,14322,0,18.3443,1101
VJ-10986,2022-08-10,23:00,Cordoba,Mendoza,1316.9,mixta,niebla,moderado,camion_pequeno,5,0,0,22424,0,43.5969,2616
VJ-10987,2022-09-12,11:00,Buenos Aires,Rosario,1190.7,autopista,granizo,alto,semi_trailer,2,0,0,11773,0,39.6101,2377
VJ-10988,2024-01-29,06:00,Lomas de Zamora,Pilar,1078.4,urbana,despejado,alto,camion_grande,1,0,0,18433,0,53.7359,3224
VJ-10989,2022-11-17,03:00,Tigre,Ezeiza,450.0,mixta,niebla,moderado,camion_mediano,2,0,0,3463,0,15.0385,902
VJ-10990,2022-04-25,11:00,Moron,Palermo,497.3,rural,lluvia_fuerte,bajo,semi_trailer,3,0,0,6022,0,12.8714,772
VJ-10991,2023-11-11,06:00,Moron,Palermo,869.7,autopista,lluvia_fuerte,moderado,semi_trailer,0,0,1,23819,0,20.1227,1207
VJ-10992,2022-10-28,03:00,Rosario,Cordoba,194.9,rural,lluvia_fuerte,moderado,semi_trailer,3,0,0,24626,0,7.4757,449
VJ-10993,2022-09-09,00:00,Buenos Aires,Mar del Plata,937.9,mixta,niebla,bajo,camion_mediano,2,0,0,23276,0,22.5004,1350
VJ-10994,2022-07-16,14:00,Santa Fe,Buenos Aires,1202.0,rural,despejado,moderado,camion_pequeno,3,0,0,18562,0,22.373,1342
VJ-10995,2023-01-01,13:00,Moron,Palermo,1126.8,mixta,lluvia_fuerte,alto,camion_grande,2,0,0,8190,0,49.8192,2989
VJ-10996,2023-07-03,04:00,Quilmes,San Isidro,1115.8,rural,despejado,alto,camion_mediano,4,0,1,17128,0,28.5813,1715
VJ-10997,2023-03-23,01:00,Quilmes,San Isidro,656.7,autopista,lluvia_fuerte,moderado,camion_mediano,4,0,0,14848,0,11.5812,695
VJ-10998,2024-01-07,22:00,Buenos Aires,Cordoba,1255.2,urbana,lluvia_leve,moderado,camion_pequeno,3,0,1,22848,0,49.353,2961
VJ-10999,2022-11-08,21:00,Buenos Aires,La Plata,1380.8,mixta,despejado,alto,camion_mediano,1,0,0,18142,0,47.5056,2850
